PERIOD,UNIT_ID,UNIT_NAME,UNIT_TYPE,AREA_CODE,AREA_NAME,REG_CODE,REG_NAME,TOPIC_REASON_1,TOPIC_REASON_2,TOPIC_RESULT,SERVICE,BRAND,APP_ID,JML
2023-05-15,50003,CC BANDUNG,callcenter,2,Jabotabek - Jabar,6,Jabar,(DE)AKTIVASI PRODUK,Aktivasi Paket,K21-Pulsa/kuota tiba-tiba berkurang/habis,K,kartu As,DSC,1
2023-05-15,50003,CC BANDUNG,callcenter,2,Jabotabek - Jabar,6,Jabar,(DE)AKTIVASI PRODUK,Aktivasi Paket,K21-Gagal/Error saat login dengan magic link,K,simPATI,DSC,1
2023-05-15,50003,CC BANDUNG,callcenter,2,Jabotabek - Jabar,6,Jabar,(DE)AKTIVASI PRODUK,Aktivasi Paket,K21-Tidak bisa/gagal dial UMB,K,skunk,DSC,1
2023-05-15,50003,CC BANDUNG,callcenter,2,Jabotabek - Jabar,6,Jabar,(DE)AKTIVASI PRODUK,Pembelian Pulsa,K22-Pembelian berhasil namun bonus tidak didapatkan,K,skunk,DSC,1
2023-05-15,50003,CC BANDUNG,callcenter,2,Jabotabek - Jabar,6,Jabar,(DE)AKTIVASI PRODUK,Transfer Pulsa/Kuota,K25-Gagal/error saat transfer pulsa/kuota,K,skunk,DSC,1
2023-05-15,50003,CC BANDUNG,callcenter,2,Jabotabek - Jabar,6,Jabar,(DE)AKTIVASI PRODUK,Aktivasi Modem Orbit,K12-Failed login ke aplikasi,K,simPATI,DSC,2
2023-05-15,50003,CC BANDUNG,callcenter,2,Jabotabek - Jabar,6,Jabar,REGISTRASI & REAKTIVASI,PSB,K11-Aktivasi PSB Gagal,K,KartuHalo,DSC,1
2023-05-15,50003,CC BANDUNG,callcenter,2,Jabotabek - Jabar,6,Jabar,REGISTRASI & REAKTIVASI,PSB,K11-Belum terima kartu,K,KartuHalo,DSC,5
2023-05-15,50003,CC BANDUNG,callcenter,2,Jabotabek - Jabar,6,Jabar,Outlet â€“ Penjualan Produk,Token PLN,K92-Token PLN tidak didapatkan,K,simPATI,DSC,1
2023-05-15,50003,CC BANDUNG,callcenter,2,Jabotabek - Jabar,6,Jabar,Outlet â€“ Penjualan Produk,Pembelian pulsa, Data, Telpon & SMS, Digital, NSP, Roaming,K92-Transaksi Berhasil Pulsa Belum Bertambah,K,simPATI,DSC,2
2023-05-15,50003,CC BANDUNG,callcenter,2,Jabotabek - Jabar,6,Jabar,Outlet â€“ Penjualan Produk,Pembelian pulsa, Data, Telpon & SMS, Digital, NSP, Roaming,K92-Tidak bisa melakukan Pembelian pulsa, Data, Telpon & SMS, Digital, NSP, Roaming,K,KartuHalo,DSC,1
2023-05-15,50003,CC BANDUNG,callcenter,2,Jabotabek - Jabar,6,Jabar,Outlet â€“ Penjualan Produk,Migrasi / Upgrade 4G OTA,K92-Migrasi berhasil, tidak dapat jaringan,K,kartu As,DSC,2
2023-05-15,50003,CC BANDUNG,callcenter,2,Jabotabek - Jabar,6,Jabar,Data Service,Ekstra Kuota,P32-Permintaan aktivasi layanan Ekstra Kuota,P,KartuHalo,DSC,3
2023-05-15,50003,CC BANDUNG,callcenter,2,Jabotabek - Jabar,6,Jabar,MUTASI,Ganti Paket,P54-Permintaan modify offer/VAS,P,KartuHalo,DSC,19
2023-05-15,50003,CC BANDUNG,callcenter,2,Jabotabek - Jabar,6,Jabar,(DE)AKTIVASI PRODUK,Aktivasi Paket,P21-Permintaan kill session,P,simPATI,DSC,1
2023-05-15,179,GraPARI Dago,grapari,2,Jabotabek - Jabar,6,Jabar,(DE)AKTIVASI PRODUK,SMOOA,I22-Informasi syarat dan ketentuan tarif layanan,I,KartuHalo,DSC,4
2023-05-15,179,GraPARI Dago,grapari,2,Jabotabek - Jabar,6,Jabar,(DE)AKTIVASI PRODUK,Digital Life Style,I26-Informasi channel produk,I,kartu As,DSC,2
2023-05-15,179,GraPARI Dago,grapari,2,Jabotabek - Jabar,6,Jabar,CAMPAIGN & LOYALTY,Campaign Produk,I61-Informasi mengenai campaign produk/Program,I,simPATI,DSC,1
2023-05-15,179,GraPARI Dago,grapari,2,Jabotabek - Jabar,6,Jabar,REGISTRASI & REAKTIVASI,PSB,I11-Informasi persyaratan berlangganan Telkomsel Halo,I,simPATI,DSC,11
2023-05-15,179,GraPARI Dago,grapari,2,Jabotabek - Jabar,6,Jabar,MUTASI,CLS,P55-Permintaan perubahan modify CLS (downgrade),P,KartuHalo,DSC,1
2023-05-15,179,GraPARI Dago,grapari,2,Jabotabek - Jabar,6,Jabar,MUTASI,Ganti Paket,P54-Permintaan modify offer/VAS,P,KartuHalo,DSC,3
2023-05-15,179,GraPARI Dago,grapari,2,Jabotabek - Jabar,6,Jabar,REGISTRASI & REAKTIVASI,PSB,P11-Permintaan Pasang Baru Telkomsel Halo,P,KartuHalo,DSC,3
2023-05-15,179,GraPARI Dago,grapari,2,Jabotabek - Jabar,6,Jabar,TERMINASI,Unregistrasi Prabayar,P72-Permintaan unregistrasi Prabayar,P,skunk,DSC,2
2023-05-15,28,GraPARI Tasikmalaya,grapari,2,Jabotabek - Jabar,6,Jabar,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,kartu As,DSC,5
2023-05-15,28,GraPARI Tasikmalaya,grapari,2,Jabotabek - Jabar,6,Jabar,(DE)AKTIVASI PRODUK,Digital Life Style,I26-Informasi channel produk,I,simPATI,DSC,15
2023-05-15,28,GraPARI Tasikmalaya,grapari,2,Jabotabek - Jabar,6,Jabar,CAMPAIGN & LOYALTY,Campaign Produk,I61-Informasi benefit & masa berlaku produk yang ditawarkan,I,simPATI,DSC,5
2023-05-15,28,GraPARI Tasikmalaya,grapari,2,Jabotabek - Jabar,6,Jabar,REGISTRASI & REAKTIVASI,PSB,I32-Informasi Detail Program Migrasi,I,skunk,DSC,2
2023-05-15,28,GraPARI Tasikmalaya,grapari,2,Jabotabek - Jabar,6,Jabar,MUTASI,Ganti Kartu,P51-Ganti Kartu Untuk Upgrade Kartu,P,kartu As,DSC,1
2023-05-15,28,GraPARI Tasikmalaya,grapari,2,Jabotabek - Jabar,6,Jabar,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,Paradise,9
2023-05-15,100064,REG SOS JABAR,regional,2,Jabotabek - Jabar,6,Jabar,(DE)AKTIVASI PRODUK,Aktivasi Paket,K21-Ketidaksesuaian spesifikasi produk,K,kartu As,DSC,2
2023-05-15,1000217,GraPARI Cilacap,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Kartu,P51-Ganti Kartu Untuk Upgrade Kartu,P,simPATI,DSC,1
2023-05-15,1000217,GraPARI Cilacap,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,P2P/SPTP,P58-Permitnaan aktivasi gimmick / diskon Halo,P,KartuHalo,DSC,1
2023-05-15,1192,GraPARI Kroya,gerai,3,Jawa - Balinusra,7,Jateng,TERMINASI,Berhenti berlangganan Telkomsel Halo,P71-Permintaan berhenti berlangganan,P,KartuHalo,DSC,1
2023-05-15,1194,GraPARI Kebumen,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,kartu As,DSC,2
2023-05-15,1194,GraPARI Kebumen,gerai,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,Prepaid Registration,I13-Informasi cara registrasi Prabayar,I,kartu As,DSC,2
2023-05-15,1194,GraPARI Kebumen,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Kartu,P51-Ganti Kartu Untuk Upgrade Kartu,P,simPATI,DSC,2
2023-05-15,1194,GraPARI Kebumen,gerai,3,Jawa - Balinusra,7,Jateng,(DE)AKTIVASI PRODUK,Aktivasi Paket,P21-Permintaan aktivasi produk,P,simPATI,DSC,2
2023-05-15,1194,GraPARI Kebumen,gerai,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,P14-Permintaan Reaktivasi,P,kartu As,DSC,2
2023-05-15,1194,GraPARI Kebumen,gerai,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,Prepaid Registration,P13-Permintaan registrasi Prabayar,P,simPATI,DSC,6
2023-05-15,1194,GraPARI Kebumen,gerai,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,Prepaid Registration,P13-Permintaan registrasi Prabayar,P,kartu As,DSC,2
2023-05-15,1195,GraPARI Klaten,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Kartu,P51-Ganti Kartu Untuk Upgrade Kartu,P,kartu As,DSC,2
2023-05-15,1196,GraPARI Demak,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Paket,I54-Informasi syarat dan ketentuan modify offer/VAS,I,KartuHalo,DSC,1
2023-05-15,1198,GraPARI Pekalongan,gerai,3,Jawa - Balinusra,7,Jateng,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi channel aktifasi/pembelian,I,KartuHalo,DSC,1
2023-05-15,1198,GraPARI Pekalongan,gerai,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,I14-Informasi cara reaktivasi,I,kartu As,DSC,3
2023-05-15,1199,GraPARI Purwodadi,gerai,3,Jawa - Balinusra,7,Jateng,CAMPAIGN & LOYALTY,Campaign Bundling,P63-Permintaan aktivasi layanan,P,KartuHalo,DSC,2
2023-05-15,1199,GraPARI Purwodadi,gerai,3,Jawa - Balinusra,7,Jateng,TERMINASI,Berhenti berlangganan Telkomsel Halo,P71-Permintaan berhenti berlangganan,P,KartuHalo,DSC,1
2023-05-15,1200,GraPARI Purworejo,gerai,3,Jawa - Balinusra,7,Jateng,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,I44-Informasi channel pembayaran,I,KartuHalo,DSC,1
2023-05-15,1200,GraPARI Purworejo,gerai,3,Jawa - Balinusra,7,Jateng,TAGIHAN & PEMBAYARAN,Pemblokiran karena tagihan,I43-Informasi status & ketentuan masa block,I,KartuHalo,DSC,1
2023-05-15,1200,GraPARI Purworejo,gerai,3,Jawa - Balinusra,7,Jateng,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,kartu As,DSC,3
2023-05-15,1200,GraPARI Purworejo,gerai,3,Jawa - Balinusra,7,Jateng,(DE)AKTIVASI PRODUK,Digital Life Style,I26-Informasi syarat & ketentuan produk,I,KartuHalo,DSC,1
2023-05-15,1202,GraPARI Sragen,gerai,3,Jawa - Balinusra,7,Jateng,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,simPATI,DSC,7
2023-05-15,1202,GraPARI Sragen,gerai,3,Jawa - Balinusra,7,Jateng,BACKEND QUERY & SYSTEM,Detractor,K85-Follow Up Network Detractor dan Internal Complaint,K,simPATI,DSC,1
2023-05-15,1202,GraPARI Sragen,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Kartu,P51-Ganti Kartu Untuk Upgrade Kartu,P,simPATI,DSC,1
2023-05-15,1202,GraPARI Sragen,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,P2P/SPTP,P58-Permintaan Migrasi Pre to Post,P,KartuHalo,DSC,1
2023-05-15,1202,GraPARI Sragen,gerai,3,Jawa - Balinusra,7,Jateng,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,Paradise,2
2023-05-15,1203,GraPARI Pemalang,gerai,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,Prepaid Registration,I13-Informasi cara registrasi Prabayar,I,simPATI,DSC,1
2023-05-15,1203,GraPARI Pemalang,gerai,3,Jawa - Balinusra,7,Jateng,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,Paradise,3
2023-05-15,1204,GraPARI Ungaran,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,kartu As,DSC,1
2023-05-15,1204,GraPARI Ungaran,gerai,3,Jawa - Balinusra,7,Jateng,TAGIHAN & PEMBAYARAN,Tagihan Pelanggan,I42-Informasi tagihan berjalan,I,KartuHalo,DSC,1
2023-05-15,1204,GraPARI Ungaran,gerai,3,Jawa - Balinusra,7,Jateng,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,I41-Informasi pulsa & masa aktif,I,kartu As,DSC,3
2023-05-15,1204,GraPARI Ungaran,gerai,3,Jawa - Balinusra,7,Jateng,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,Paradise,3
2023-05-15,1205,GraPARI Wonogiri,gerai,3,Jawa - Balinusra,7,Jateng,Data Service,HaloFit MyPlan,P32-Permintaan Aktivasi Layanan,P,KartuHalo,DSC,1
2023-05-15,1205,GraPARI Wonogiri,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,CLS,P55-Permintaan perubahan modify CLS (downgrade),P,KartuHalo,DSC,1
2023-05-15,1206,GraPARI Wonosobo,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,kartu As,Paradise,1
2023-05-15,1207,GraPARI Gedong Kuning Yogyakarta,gerai,3,Jawa - Balinusra,7,Jateng,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status pembelian prod,C,simPATI,DSC,1
2023-05-15,1207,GraPARI Gedong Kuning Yogyakarta,gerai,3,Jawa - Balinusra,7,Jateng,(DE)AKTIVASI PRODUK,Digital Life Style,I26-Informasi channel produk,I,KartuHalo,DSC,1
2023-05-15,1207,GraPARI Gedong Kuning Yogyakarta,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang, Terdapat Fitur Banking,P,KartuHalo,DSC,1
2023-05-15,1207,GraPARI Gedong Kuning Yogyakarta,gerai,3,Jawa - Balinusra,7,Jateng,(DE)AKTIVASI PRODUK,Aktivasi Paket,P21-Permintaan aktivasi produk,P,KartuHalo,DSC,2
2023-05-15,1207,GraPARI Gedong Kuning Yogyakarta,gerai,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,P14-Permintaan Reaktivasi,P,kartu As,DSC,1
2023-05-15,1280,GraPARI Batang,gerai,3,Jawa - Balinusra,7,Jateng,TAGIHAN & PEMBAYARAN,Tagihan Pelanggan,I42-Informasi tagihan outstanding & batas akhir pembayaran,I,KartuHalo,DSC,1
2023-05-15,1280,GraPARI Batang,gerai,3,Jawa - Balinusra,7,Jateng,CAMPAIGN & LOYALTY,Campaign Produk,O61-Penawaran produk tertentu,O,simPATI,DSC,1
2023-05-15,1319,GraPARI Plasa Karanganyar,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Paket,I54-Informasi syarat dan ketentuan Modify Fitur Basic Service,I,KartuHalo,DSC,1
2023-05-15,1319,GraPARI Plasa Karanganyar,gerai,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,I14-Informasi cara reaktivasi,I,simPATI,DSC,3
2023-05-15,1320,GraPARI Plasa Kendal,gerai,3,Jawa - Balinusra,7,Jateng,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,simPATI,DSC,4
2023-05-15,1320,GraPARI Plasa Kendal,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang, Terdapat Fitur Banking,P,simPATI,DSC,1
2023-05-15,1320,GraPARI Plasa Kendal,gerai,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,PSB,P11-Permintaan Pasang Baru Telkomsel Halo,P,KartuHalo,DSC,3
2023-05-15,1321,GraPARI Salatiga,gerai,3,Jawa - Balinusra,7,Jateng,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi syarat & ketentuan pembelian produk,I,simPATI,DSC,1
2023-05-15,1321,GraPARI Salatiga,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,simPATI,DSC,2
2023-05-15,1321,GraPARI Salatiga,gerai,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,P14-Permintaan Reaktivasi,P,kartu As,DSC,3
2023-05-15,1322,GraPARI Gunung Kidul,gerai,3,Jawa - Balinusra,7,Jateng,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,simPATI,DSC,1
2023-05-15,1322,GraPARI Gunung Kidul,gerai,3,Jawa - Balinusra,7,Jateng,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,skunk,DSC,1
2023-05-15,1322,GraPARI Gunung Kidul,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Paket,P54-Permintaan modify offer/VAS,P,KartuHalo,DSC,1
2023-05-15,60019,GraPARI Banjarnegara,gerai,3,Jawa - Balinusra,7,Jateng,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status history mutasi,C,kartu As,DSC,3
2023-05-15,60019,GraPARI Banjarnegara,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Kartu,I51-Informasi coverage,I,simPATI,DSC,2
2023-05-15,60019,GraPARI Banjarnegara,gerai,3,Jawa - Balinusra,7,Jateng,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,I41-Informasi pulsa & masa aktif,I,simPATI,DSC,1
2023-05-15,60019,GraPARI Banjarnegara,gerai,3,Jawa - Balinusra,7,Jateng,CAMPAIGN & LOYALTY,Campaign Produk,I61-Infomasi channel penawaran produk,I,skunk,DSC,1
2023-05-15,60019,GraPARI Banjarnegara,gerai,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,I14-Informasi cara reaktivasi,I,kartu As,DSC,1
2023-05-15,60019,GraPARI Banjarnegara,gerai,3,Jawa - Balinusra,7,Jateng,TERMINASI,Berhenti berlangganan Telkomsel Halo,I71-Informasi cara dan syarat berhenti berlangganan,I,KartuHalo,DSC,1
2023-05-15,60019,GraPARI Banjarnegara,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,CLS,P55-Permintaan perubahan modify CLS (downgrade),P,KartuHalo,DSC,1
2023-05-15,60019,GraPARI Banjarnegara,gerai,3,Jawa - Balinusra,7,Jateng,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,Paradise,2
2023-05-15,60045,GraPARI Plasa Cepu,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang, Terdapat Fitur Banking,P,kartu As,DSC,1
2023-05-15,60247,GraPARI Plasa Boyolali,gerai,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,I14-Informasi cara reaktivasi,I,simPATI,DSC,1
2023-05-15,60250,GraPARI Rembang,gerai,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,P14-Permintaan Reaktivasi,P,simPATI,DSC,1
2023-05-15,60251,GraPARI Pati,gerai,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,I14-Informasi cara reaktivasi,I,kartu As,DSC,1
2023-05-15,60251,GraPARI Pati,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Paket,P54-Permintaan modify Fitur Basic Service,P,KartuHalo,DSC,1
2023-05-15,60260,GraPARI Purbalingga,gerai,3,Jawa - Balinusra,7,Jateng,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi syarat & cara login,I,simPATI,DSC,1
2023-05-15,60260,GraPARI Purbalingga,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang, Terdapat Fitur Banking,P,simPATI,DSC,1
2023-05-15,90029,GraPARI Temanggung,gerai,3,Jawa - Balinusra,7,Jateng,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,kartu As,DSC,1
2023-05-15,90029,GraPARI Temanggung,gerai,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,Prepaid Registration,I13-Informasi cara registrasi Prabayar,I,kartu As,DSC,1
2023-05-15,90029,GraPARI Temanggung,gerai,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,Prepaid Registration,P13-Permintaan registrasi Prabayar,P,simPATI,DSC,1
2023-05-15,920649,GraPARI Kulonprogo,gerai,3,Jawa - Balinusra,7,Jateng,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,simPATI,DSC,2
2023-05-15,920649,GraPARI Kulonprogo,gerai,3,Jawa - Balinusra,7,Jateng,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,simPATI,DSC,3
2023-05-15,920649,GraPARI Kulonprogo,gerai,3,Jawa - Balinusra,7,Jateng,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,kartu As,DSC,1
2023-05-15,920649,GraPARI Kulonprogo,gerai,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,I14-Informasi cara reaktivasi,I,kartu As,DSC,2
2023-05-15,920649,GraPARI Kulonprogo,gerai,3,Jawa - Balinusra,7,Jateng,MUTASI,CLS,P55-Permintaan perubahan modify CLS (downgrade),P,KartuHalo,DSC,1
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,skunk,DSC,2
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,BACKEND QUERY & SYSTEM,Mesin Pendukung,C82-Mesin tidak bisa menyala,C,KartuHalo,DSC,2
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,B2B Enterprise Product,Kartu SIM, Nomor HP, Device, dan Profile Pelanggan,I44-Informasi status nomor,I,kartu As,DSC,1
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,B2B Enterprise Product,Pusat Layanan Pelanggan,I12-Status ticket,I,simPATI,DSC,1
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,B2B Enterprise Product,Belum teridentifikasi,I11-Interaksi terputus,I,simPATI,DSC,1
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,KartuHalo,DSC,6
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Kartu,I51-Informasi device 4G,I,simPATI,DSC,6
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,MUTASI,P2P/SPTP,I58-Informasi syarat dan ketentuan,I,simPATI,DSC,6
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,MUTASI,Voluntary Block,I57-Informasi Mengenai Penipuan Undian Berhadiah,I,simPATI,DSC,1
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,MUTASI,Change Ownership,I52-Informasi syarat dan ketentuan,I,KartuHalo,DSC,1
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,TAGIHAN & PEMBAYARAN,Tagihan Pelanggan,I42-Informasi tagihan berjalan,I,KartuHalo,DSC,38
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,TAGIHAN & PEMBAYARAN,Tagihan Pelanggan,I42-Informasi syarat & ketentuan pengiriman ebill,I,KartuHalo,DSC,3
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi channel aktifasi/pembelian,I,simPATI,DSC,33
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,(DE)AKTIVASI PRODUK,Deaktivasi,I23-Informasi syarat & ketentuan deaktivasi produk,I,simPATI,DSC,1
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,(DE)AKTIVASI PRODUK,Deaktivasi,I23-Informasi channel dekativasi produk,I,simPATI,DSC,4
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,(DE)AKTIVASI PRODUK,Transfer Pulsa/Kuota,I25-Informasi channel produk,I,kartu As,DSC,1
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,(DE)AKTIVASI PRODUK,Digital Life Style,I26-Informasi syarat & ketentuan produk,I,skunk,DSC,3
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,(DE)AKTIVASI PRODUK,Digital Life Style,I26-Informasi channel produk,I,KartuHalo,DSC,6
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,PSB,I32-Informasi Detail Program Migrasi,I,kartu As,DSC,2
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,REGISTRASI & REAKTIVASI,Perdana PraBayar,I12-Informasi syarat, ketentuan, spesifikasi & tarif PraBayar,I,kartu As,DSC,13
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,Outlet â€“ Penjualan Produk,Migrasi / Upgrade 4G OTA,I92-Informasi Prosedur Ganti Kartu,I,kartu As,DSC,3
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,Outlet â€“ Penjualan Produk,Orbit,I92-Informasi Orbit,I,simPATI,DSC,1
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,TERMINASI,Unregistrasi Prabayar,I72-Informasi cara unregistrasi Prabayar,I,KartuHalo,DSC,1
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,Fitur Standar,SMS,K33-Tidak Bisa Kirim SMS On Net,K,skunk,DSC,1
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,MUTASI,Ganti Kartu,K51-Tidak ada pilihan Ganti Kartu Rusak/hilang,K,simPATI,DSC,2
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,MUTASI,Voluntary Block,K57-Pengaduan SMS Penipuan / Spam / Virus / Promosi,K,kartu As,DSC,2
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,K44-Gagal/error saat melakukan pembayaran,K,KartuHalo,DSC,1
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,LAYANAN JARINGAN,Use Service,K31-SMS - Tidak bisa kirim,K,simPATI,DSC,16
2023-05-15,1001127,CC Semarang,callcenter,3,Jawa - Balinusra,7,Jateng,LAYANAN JARINGAN,Use Service,K31-Tidak dapat sinyal 4G,K,KartuHalo,DSC,3
